,price
37904,749900.0
29825,500000.0
12216,689000.0
57371,595500.0
14287,499000.0
50134,569000.0
37591,139000.0
22505,875000.0
67141,550000.0
34150,1395000.0
50984,899000.0
7538,825000.0
18700,845000.0
22187,1199999.0
34094,599000.0
51247,362500.0
49917,1688000.0
41908,345000.0
47358,1950000.0
20329,575000.0
13749,1199990.0
31313,429000.0
1550,1025000.0
36576,335000.0
40023,460000.0
33052,770000.0
56876,65000.0
67609,189900.0
50181,1488000.0
47286,1498000.0
6114,1460000.0
33297,88000.0
23599,1380000.0
45608,895000.0
3704,925000.0
19469,999000.0
35695,850000.0
21038,499000.0
26460,359000.0
12347,680000.0
20962,699900.0
66198,289000.0
5532,1775000.0
45377,1299000.0
14251,510000.0
49857,1175000.0
49956,998000.0
12623,1599000.0
57620,449000.0
16911,620000.0
61426,619000.0
8213,1499000.0
21651,1729000.0
60482,540000.0
46065,1435000.0
14135,1800000.0
4213,653000.0
30788,580000.0
66635,947399.0
65344,494900.0
42480,424999.0
47467,414300.0
13604,699999.0
61034,1216950.0
14467,1350000.0
30545,595000.0
11253,399990.0
23168,559000.0
26496,665000.0
5574,570000.0
34598,1188000.0
22730,1050000.0
36374,429900.0
57483,104950.0
4074,725000.0
12282,1200000.0
12301,1050000.0
5198,1298000.0
30448,469999.0
37908,325000.0
66391,638990.0
47110,1198000.0
3440,1095000.0
32018,599999.0
3938,1890000.0
61947,664900.0
12554,1450000.0
9329,799000.0
59148,70000.0
42089,230000.0
57519,549000.0
11844,749000.0
62508,399950.0
59864,725000.0
61717,1120000.0
28268,159900.0
61699,1349000.0
17818,525000.0
2483,799900.0
1061,1075000.0
3423,1500000.0
63419,539000.0
13472,729000.0
3219,800000.0
52110,1050000.0
47536,560000.0
753,509000.0
157,650000.0
49693,1777000.0
61132,650000.0
42616,349000.0
65412,1750000.0
20055,499900.0
43277,400000.0
7448,1695000.0
16456,550000.0
16133,479777.0
61907,352000.0
43113,516990.0
41062,265000.0
7940,738000.0
54398,1495000.0
33552,819999.0
48930,849000.0
22173,699990.0
57939,469000.0
26992,134995.0
44101,339000.0
9785,1200000.0
31064,725900.0
58067,465000.0
17296,1150000.0
14042,900000.0
20466,699000.0
15676,460000.0
29735,1150000.0
12012,750000.0
4285,1495000.0
12388,1049000.0
50918,1399000.0
48774,780000.0
65428,1485000.0
24894,65000.0
32549,439999.0
13760,899000.0
59901,695000.0
48203,649000.0
7431,850000.0
63486,490000.0
1827,1500000.0
59981,1600000.0
42992,563990.0
50032,1499000.0
58356,459000.0
33857,1180000.0
15710,560000.0
54783,739900.0
18562,1099000.0
5396,875000.0
20661,449000.0
50489,884999.0
4105,65000.0
4245,650000.0
12235,690000.0
66766,369900.0
42847,521100.0
17250,1899000.0
68506,289000.0
62661,575000.0
33306,650000.0
15914,549900.0
39136,885000.0
8925,2100000.0
15420,789888.0
30473,499000.0
16420,799999.0
1857,1185000.0
54954,1075000.0
10975,899950.0
4737,1700000.0
66877,569000.0
20028,1099990.0
58797,584000.0
24973,440000.0
5756,1450000.0
31510,515000.0
42719,575000.0
30361,449999.0
56933,599000.0
43383,509550.0
53257,832173.0
25286,519950.0
36036,223000.0
29969,515000.0
38653,650000.0
59256,79999.0
61172,349500.0
42976,514900.0
37129,225000.0
21540,550000.0
40152,369900.0
11815,1250150.0
33504,499900.0
35037,1595000.0
15090,650000.0
12818,895000.0
30931,163000.0
56853,279000.0
29409,439000.0
34018,1199000.0
68165,299000.0
49160,1998950.0
82,125995.0
20419,930000.0
6626,725000.0
50837,360000.0
43752,1499000.0
50275,599000.0
6101,675000.0
63969,1699999.0
8339,998000.0
21087,1100000.0
26380,399950.0
3723,1299000.0
8586,699000.0
61496,489000.0
10417,489999.0
44106,164900.0
43532,1299000.0
8947,1499900.0
13350,1150000.0
44996,1499888.0
47329,550000.0
7850,1090000.0
20032,899990.0
52337,978000.0
3706,780000.0
3199,549900.0
38769,620000.0
51710,1750000.0
27595,349000.0
26416,525000.0
47890,1650000.0
42107,379000.0
64432,725000.0
61351,1950000.0
43094,399000.0
20541,1274900.0
23173,595000.0
40953,400000.0
66002,1249000.0
61394,925000.0
43279,530000.0
56276,354900.0
14684,799000.0
45829,828000.0
47661,1100888.0
51039,389000.0
31372,480990.0
41925,1049900.0
66900,575000.0
8492,1798000.0
13696,1375000.0
12897,1299000.0
15020,950000.0
12166,889000.0
53373,650000.0
36340,351350.0
33639,705000.0
38070,387000.0
55391,999000.0
5046,849000.0
55363,1750000.0
63350,469000.0
15714,355000.0
7150,830000.0
4595,1300000.0
24249,559000.0
61810,649500.0
12935,980000.0
26835,265000.0
20182,599000.0
67650,584120.0
19974,677000.0
66730,599999.0
35649,1995000.0
42468,610000.0
65460,406000.0
23478,1688000.0
12888,775000.0
23436,975000.0
23423,849999.0
23512,1040000.0
13389,1995000.0
3518,795000.0
35038,1995000.0
48149,1095000.0
35945,599999.0
19874,1400000.0
41777,350000.0
60734,179900.0
1236,799900.0
54893,999999.0
5883,799000.0
27646,399000.0
19784,1298000.0
59365,359000.0
37592,255000.0
41333,450000.0
34703,119500.0
19981,699000.0
66162,485000.0
54628,889000.0
50886,699900.0
11605,1199000.0
25699,415000.0
4129,678000.0
68104,290000.0
66483,515000.0
17796,749000.0
36931,639000.0
27490,689000.0
41410,505000.0
65227,689000.0
10924,1280000.0
58924,870000.0
11848,760000.0
61695,489000.0
5856,875000.0
50399,1279000.0
63396,599997.0
47193,1895000.0
17548,115500.0
38882,625000.0
67933,850000.0
18239,1300000.0
42860,410000.0
36475,319850.0
49444,799900.0
51120,803990.0
4604,579900.0
16720,656005.0
18663,575000.0
6356,650000.0
1974,450000.0
41978,280000.0
4419,1260000.0
22999,479000.0
54142,1098000.0
61944,425000.0
8338,850000.0
68539,339000.0
510,740000.0
1396,850000.0
61664,699900.0
42933,458000.0
55828,629000.0
24139,815000.0
36913,257500.0
17907,855000.0
68844,187900.0
38386,825000.0
14607,1180000.0
4407,950000.0
26850,682000.0
22586,612000.0
35948,380000.0
58761,465000.0
22426,729000.0
59934,495000.0
38326,535000.0
26648,1493075.0
37153,379900.0
32444,400000.0
40137,539990.0
48217,619000.0
4967,819000.0
16016,510000.0
27727,250000.0
13270,1150000.0
59651,777000.0
30798,675000.0
25051,559000.0
61734,399900.0
15456,492900.0
37673,544614.0
9416,185000.0
33088,550000.0
66346,664385.0
49017,1680000.0
39719,199000.0
53649,439900.0
52818,635000.0
23006,999900.0
48039,749000.0
35023,1529000.0
44148,1089000.0
17244,379000.0
2596,899500.0
54440,1595000.0
55542,1798000.0
34757,879000.0
56186,349500.0
26944,639000.0
58790,580000.0
16442,490000.0
29087,165000.0
29933,389000.0
22913,695000.0
23280,639000.0
24555,220000.0
13640,779000.0
12913,1250000.0
8846,1500000.0
57826,379950.0
10228,729927.0
51344,779000.0
40967,440000.0
3982,1250000.0
356,1395000.0
36501,419000.0
12025,1900050.0
24016,1910000.0
6765,725000.0
34879,745000.0
49963,1298000.0
17197,969000.0
22955,1395000.0
28449,233000.0
32249,141000.0
58541,398000.0
11975,1327990.0
32216,599000.0
31778,550000.0
27281,1200000.0
30343,437000.0
10674,415000.0
51956,1749000.0
55641,729000.0
47396,475000.0
37878,322000.0
8329,1927800.0
59237,400000.0
46093,340000.0
20021,795000.0
64880,280000.0
8825,1100000.0
19209,1450000.0
19521,1450000.0
48363,650000.0
10297,1100000.0
19416,1150000.0
49309,1600000.0
41057,510000.0
24915,99000.0
64180,1365000.0
68825,59000.0
3976,1495000.0
15543,434900.0
5642,1150000.0
22816,509000.0
2405,900000.0
27587,949900.0
52428,478900.0
29002,699000.0
46056,899000.0
55045,1280000.0
2827,490000.0
39632,180000.0
15536,599000.0
41129,422490.0
12782,1100000.0
52326,425000.0
51998,860000.0
53728,275000.0
44484,1548000.0
6055,895000.0
54889,1021066.0
37309,450000.0
30780,269900.0
532,825000.0
13781,1299999.0
40221,410000.0
6194,2000000.0
32060,470000.0
17554,679000.0
55691,858500.0
2069,738000.0
1085,488000.0
57549,499999.0
31097,559990.0
16795,430000.0
15396,679990.0
4455,749000.0
55329,1499000.0
24219,750000.0
6320,875000.0
47606,675000.0
59832,499000.0
4850,797800.0
20803,1249000.0
59675,409990.0
13715,669990.0
39901,264900.0
20035,387000.0
21628,1699999.0
3522,1400000.0
51399,430000.0
26905,499000.0
15155,699000.0
40696,515000.0
19706,275000.0
22446,647900.0
25937,432000.0
60632,799000.0
24745,799000.0
55204,1199950.0
39095,854900.0
56463,565000.0
13719,984900.0
52313,1398500.0
57340,535000.0
32313,419880.0
9798,1275000.0
6399,1385000.0
34201,1375000.0
51521,998950.0
17579,724950.0
49532,798888.0
11301,79950.0
2614,900000.0
5444,991800.0
34450,165000.0
35473,550000.0
44892,2000000.0
34816,849996.0
58335,189000.0
63120,569900.0
16765,52500.0
52623,429000.0
49441,1599900.0
20500,850000.0
47098,899000.0
37850,389800.0
30684,380000.0
55862,130000.0
32896,539000.0
18676,95000.0
39359,115950.0
44696,1695000.0
1400,999777.0
22114,747270.0
25131,359000.0
484,225000.0
39384,174930.0
61314,625000.0
16913,599000.0
25819,449000.0
11898,1699000.0
27084,739000.0
56193,659000.0
43377,432890.0
36236,379000.0
32478,359000.0
52081,1269000.0
20895,674999.0
5466,710000.0
9698,688800.0
62444,399000.0
66875,269000.0
27862,149000.0
26292,75000.0
68647,79000.0
9153,700000.0
34146,1395000.0
47210,528000.0
24544,175000.0
27097,698900.0
50034,990000.0
52096,849888.0
22135,1349000.0
56127,119900.0
66742,495000.0
62152,579000.0
61515,595000.0
28371,174900.0
58776,729500.0
64676,820000.0
22986,1499000.0
27011,829000.0
16265,640000.0
39540,475000.0
15120,950000.0
4838,1230000.0
3399,1099900.0
3787,1950000.0
40719,1200000.0
24638,989000.0
5036,1649000.0
43765,1076000.0
35810,265000.0
7977,988000.0
54387,479000.0
46266,579000.0
42613,55000.0
19657,1950000.0
31022,219500.0
24823,350000.0
35717,707990.0
42437,370000.0
163,225000.0
31810,1194999.0
1837,630000.0
8788,479000.0
60026,1029000.0
28719,485000.0
60409,191500.0
13755,1175000.0
53270,1675000.0
34460,555000.0
67518,509900.0
38556,569000.0
18623,540000.0
37724,402000.0
18056,750000.0
4257,1395000.0
51852,1048800.0
3153,975000.0
51767,1100000.0
29325,985000.0
14452,629000.0
61386,1250000.0
28277,450000.0
10115,647000.0
48468,889000.0
9116,749999.0
5289,1299000.0
52965,364999.0
59209,510000.0
48535,1880000.0
6666,1399000.0
61969,229500.0
46784,1025000.0
36674,499950.0
37276,175000.0
9715,360000.0
46570,999000.0
27545,289000.0
8377,875000.0
13929,680000.0
40168,105000.0
14296,730000.0
60478,599000.0
54689,675000.0
12767,1299000.0
45347,539000.0
4568,799000.0
22353,574900.0
37391,175000.0
1925,1150000.0
57719,649900.0
24231,749000.0
58952,378000.0
49960,1475000.0
23113,1150000.0
1435,1850000.0
28939,850000.0
27175,520000.0
15738,655000.0
41059,350000.0
18224,599000.0
22206,799000.0
28486,554700.0
48831,674000.0
2254,850000.0
58108,465000.0
32278,449999.0
35315,799000.0
15894,437000.0
28811,620000.0
22637,249900.0
17982,480000.0
48505,725000.0
22421,92500.0
18772,859000.0
4548,1699995.0
6852,720000.0
2211,669000.0
37942,425000.0
17779,799000.0
21134,889900.0
31318,725000.0
54501,1150000.0
41828,385000.0
39809,499900.0
55072,499999.0
34444,1149000.0
19969,220000.0
9108,839999.0
10546,449000.0
33859,1999000.0
68070,269000.0
59726,1100000.0
24940,841000.0
53395,745160.0
35683,220000.0
26603,949900.0
51983,679000.0
58485,540000.0
34723,1200000.0
26325,265000.0
58027,310000.0
25152,185000.0
51851,685000.0
39069,700000.0
35080,506534.0
1628,1445000.0
39722,235000.0
53826,825000.0
53655,1495000.0
14469,789000.0
1741,750000.0
46005,1495000.0
29342,450000.0
35216,450000.0
66007,699000.0
13398,830000.0
16469,499950.0
41755,325000.0
38270,719000.0
4843,1099000.0
67018,249000.0
20522,729000.0
12771,669990.0
59553,722007.0
34861,875000.0
63221,549900.0
55749,359000.0
31406,720000.0
11180,549000.0
11092,429000.0
46293,1095000.0
67550,699000.0
43756,2100000.0
52780,769000.0
59427,490000.0
8250,829000.0
11222,1359000.0
59327,345000.0
11196,999999.0
11766,699000.0
56497,339000.0
65844,1000000.0
11719,1169000.0
7744,995000.0
3939,849000.0
4829,375000.0
65946,459500.0
17365,1499000.0
14629,645000.0
53214,599000.0
8830,350000.0
14616,760000.0
31598,509900.0
37632,449000.0
64783,539900.0
46086,1288000.0
39492,239900.0
29165,550000.0
19497,679000.0
30872,660000.0
60940,340000.0
9488,448000.0
23315,274900.0
57957,639000.0
37094,309900.0
19339,1050000.0
1703,1690000.0
48529,749000.0
17322,679000.0
14305,850000.0
65377,599950.0
29351,730000.0
43366,514550.0
49641,1353160.0
46335,1099000.0
35759,290950.0
6908,1350000.0
41564,499000.0
67113,490000.0
11679,1300000.0
14800,779000.0
36706,478000.0
33893,1399999.0
14913,695000.0
14706,718000.0
67298,449000.0
61999,629000.0
26898,74900.0
6103,725000.0
16923,729900.0
24968,419500.0
11820,799000.0
61048,289000.0
28012,358800.0
23659,679000.0
42311,670000.0
27195,675000.0
3228,1769000.0
22211,850000.0
55250,1825000.0
52936,1395000.0
55121,1595000.0
50899,1068000.0
23485,529000.0
7988,1150000.0
68107,359000.0
360,1599000.0
51816,739000.0
40834,599999.0
45949,567000.0
36966,541400.0
57632,399900.0
64172,560000.0
21223,689900.0
61261,850000.0
40443,495900.0
14311,670000.0
28979,1150000.0
13994,799500.0
18064,495000.0
50818,775000.0
37989,499000.0
50363,135000.0
29497,279990.0
34433,1095000.0
32011,67900.0
26107,799000.0
20482,309000.0
11584,1030000.0
32128,380000.0
42601,393665.0
9700,455000.0
31840,508687.0
51186,519510.0
27398,549000.0
54755,995000.0
8360,799000.0
57324,475000.0
48877,849000.0
32634,230000.0
16269,569000.0
59230,349900.0
35750,185000.0
5299,749000.0
26638,899000.0
34255,975000.0
46040,588000.0
61169,845000.0
3959,1320000.0
36112,650000.0
48670,799000.0
34124,1495000.0
24677,979900.0
41616,385000.0
3436,860000.0
27316,249000.0
38523,849750.0
21581,699000.0
30212,95000.0
1528,999999.0
6142,1650000.0
11063,1299000.0
24043,1188000.0
54316,205000.0
68696,465000.0
66722,569000.0
67499,349000.0
57606,608499.0
45813,1695000.0
23312,1379000.0
20314,899999.0
4905,699000.0
48012,899000.0
19477,975000.0
38883,550000.0
46185,1950000.0
26828,1899000.0
6668,455000.0
5127,915000.0
60738,884000.0
64455,475000.0
67491,415000.0
54187,548000.0
53086,635000.0
31037,1083000.0
50434,979950.0
34999,799000.0
41063,189000.0
40230,79900.0
66945,399000.0
5682,549000.0
35665,79900.0
32049,459000.0
34252,1449000.0
44997,749000.0
22195,289900.0
41668,317500.0
6853,1350000.0
17033,469000.0
7116,750000.0
35089,525000.0
20430,724900.0
45050,1320000.0
23214,998000.0
24271,595836.0
33963,680000.0
19964,550000.0
41382,415000.0
11150,649888.0
50885,1245000.0
9398,649000.0
33714,599000.0
47707,1550000.0
41046,449900.0
19758,1680000.0
10283,810000.0
34200,849900.0
16266,154900.0
6720,785000.0
3258,849900.0
34483,170000.0
28026,520000.0
14465,1199000.0
60486,380000.0
36622,423440.0
40187,330000.0
51527,944690.0
42263,625000.0
38918,749000.0
58171,629000.0
64390,1138912.0
65393,559900.0
49790,1150000.0
16189,1180000.0
45569,950000.0
43176,275000.0
61293,639900.0
29673,629000.0
64889,417000.0
51923,1680000.0
34537,815999.0
62025,1075000.0
54712,599950.0
27382,223000.0
27353,799000.0
32282,554000.0
54312,1495000.0
25344,339000.0
52651,639000.0
63046,513990.0
30750,369000.0
46614,1395000.0
31096,564990.0
14835,820000.0
29915,399900.0
21325,649900.0
10473,889950.0
29350,1900000.0
66500,781226.0
18783,949000.0
15626,750000.0
52718,629950.0
5073,675000.0
50526,625000.0
31410,385000.0
39795,249900.0
4351,279500.0
12765,1500000.0
45267,1024800.0
15131,435000.0
10935,1390000.0
10965,499000.0
7284,1200000.0
68611,350000.0
50304,950000.0
57325,499000.0
11525,1089000.0
46325,1675000.0
3845,515000.0
20183,575000.0
40758,420000.0
114,239999.0
38871,419900.0
42894,511556.0
47998,399900.0
10565,525000.0
38062,375000.0
60808,585000.0
41602,194500.0
3804,849000.0
59949,229000.0
50816,539990.0
30796,769999.0
25123,239000.0
7017,710000.0
28329,759900.0
33250,779900.0
20651,999000.0
37804,79000.0
14390,515000.0
26774,799000.0
59856,1300000.0
61689,485000.0
1654,1995000.0
33405,1000000.0
65546,649999.0
15660,548000.0
66026,990000.0
53760,359000.0
26096,659000.0
40000,599000.0
38707,1799000.0
12306,1000000.0
17055,754231.0
11415,955000.0
53846,825000.0
63462,575000.0
56590,950000.0
7880,1000000.0
31786,384900.0
48220,1100000.0
33924,1049000.0
43037,1275000.0
45249,1698000.0
57255,399000.0
4801,1150000.0
30337,328000.0
27821,369900.0
35105,750000.0
13324,1375000.0
35163,534999.0
17234,590000.0
31442,320000.0
27704,369000.0
22405,549000.0
63470,515000.0
54572,799999.0
2918,799900.0
56737,698000.0
32000,229000.0
45733,998000.0
61647,319999.0
55134,1600000.0
23464,849900.0
25597,1350000.0
42973,383000.0
9394,549900.0
45140,829000.0
33072,575000.0
7513,570000.0
220,1488000.0
12348,599000.0
53874,169000.0
31111,775000.0
19053,399999.0
10662,1089000.0
19395,875000.0
20542,799000.0
31462,799999.0
549,225000.0
48808,2100000.0
58075,330000.0
7020,1895000.0
32062,485000.0
36658,323675.0
39706,75000.0
9276,1595000.0
19506,700000.0
12837,1795000.0
60678,459000.0
28675,599900.0
7810,777000.0
46273,799000.0
14265,740000.0
57355,589900.0
46645,598000.0
48270,685000.0
22097,1350000.0
63182,843000.0
23453,945000.0
41699,235000.0
5424,870000.0
11057,1390000.0
30776,715000.0
41091,1700000.0
57032,359000.0
41053,499999.0
64654,525000.0
62855,449000.0
55689,1488950.0
38815,899900.0
26877,329900.0
16378,330000.0
9227,730000.0
28963,975000.0
66064,499900.0
39701,375000.0
10563,749900.0
29698,444900.0
30298,476400.0
65197,405000.0
16204,660000.0
10808,950000.0
60792,800000.0
14036,930000.0
35126,950000.0
55441,779000.0
2024,820000.0
50571,949000.0
58391,115000.0
47449,199999.0
55538,1050000.0
42203,489000.0
3152,1149000.0
24705,999999.0
18381,525000.0
26327,339000.0
34668,700000.0
65795,469000.0
16944,395000.0
9834,469000.0
32367,1199900.0
49179,1150000.0
8057,1100000.0
29170,490000.0
47815,795000.0
63981,1789000.0
40825,479990.0
23685,525000.0
7521,699000.0
59467,589950.0
27984,519000.0
50890,420000.0
36329,374900.0
51696,575000.0
56104,1495900.0
19010,649000.0
44505,1250000.0
35066,1625000.0
57837,325000.0
64655,879999.0
64096,1400000.0
35132,1300000.0
1464,649000.0
7735,938000.0
46383,599000.0
21141,650000.0
57851,525000.0
35634,995000.0
21065,899900.0
39938,239500.0
11743,1350000.0
43894,919599.0
17387,735000.0
2681,649000.0
44140,1448888.0
52923,425000.0
56095,129900.0
66428,965215.0
10203,1495000.0
6951,675000.0
56027,698000.0
8347,290000.0
1490,1745000.0
49075,1589195.0
60385,525000.0
30886,80000.0
53736,1425000.0
529,599000.0
47212,775000.0
45921,650000.0
33740,349900.0
22412,635000.0
6024,1249000.0
25613,475000.0
17820,1375000.0
18920,1450000.0
53220,829000.0
1671,1299500.0
1523,899000.0
4947,899000.0
1003,600000.0
41066,375000.0
68773,1795000.0
17078,945000.0
54670,858800.0
23703,1289000.0
49184,1221060.0
66535,525000.0
58072,508500.0
16009,596000.0
66486,519000.0
53317,825000.0
52165,499000.0
16815,677000.0
52778,845000.0
56915,269000.0
55780,340000.0
17643,1000000.0
50808,625000.0
18300,1175000.0
65332,1199000.0
16337,478800.0
13229,520000.0
65253,899000.0
37635,470000.0
12929,379000.0
28425,345000.0
741,889000.0
59140,309988.0
48062,699000.0
10432,699000.0
56299,595000.0
23571,949000.0
62066,1799000.0
42606,339000.0
34131,699000.0
23329,848800.0
38061,379000.0
39130,799000.0
65558,699500.0
24488,850000.0
28480,1180000.0
55100,749000.0
36480,315000.0
9475,1100000.0
50199,1198000.0
67873,1195000.0
52510,1150000.0
47452,720000.0
5555,700000.0
36296,434000.0
60831,695000.0
52911,699000.0
27703,309500.0
49914,699000.0
35460,595490.0
4591,729000.0
60086,200000.0
1358,2080000.0
10134,1695000.0
4746,650000.0
2557,850000.0
51001,1999999.0
67836,430000.0
23217,2100000.0
38367,169000.0
30806,599900.0
42252,108000.0
34196,950000.0
1288,1595000.0
36410,1350000.0
776,400000.0
34326,1050000.0
41213,250000.0
6391,549999.0
55216,1750000.0
19659,225000.0
37866,1500000.0
46610,615000.0
52854,1950000.0
53309,490000.0
38566,550000.0
40752,420000.0
35765,309900.0
63793,749900.0
10320,979000.0
24757,599000.0
39992,599900.0
53550,874200.0
39886,420000.0
45482,641000.0
11899,1135000.0
17708,725000.0
19927,289000.0
64752,597562.0
638,975000.0
8960,478000.0
47188,699000.0
66018,455000.0
27147,740000.0
53997,235000.0
47261,1298000.0
55994,819000.0
62974,599000.0
41334,450000.0
17406,835000.0
67171,385000.0
31287,560990.0
61349,375000.0
18446,775000.0
2526,59900.0
59820,195000.0
43411,875000.0
67652,551260.0
10096,670000.0
39381,525000.0
55141,865000.0
57595,874000.0
14435,889900.0
61828,461800.0
28064,165000.0
66293,489000.0
29879,469000.0
57222,395000.0
13313,480000.0
45033,765000.0
37234,319900.0
57241,1288800.0
20956,738000.0
59509,639900.0
64433,799000.0
39179,539000.0
50881,989000.0
48705,729000.0
6419,789000.0
68707,589000.0
33220,419900.0
13299,129999.0
32063,420000.0
58437,300000.0
49390,859000.0
17208,1100000.0
56698,725000.0
17114,812990.0
33206,582500.0
48275,869000.0
28319,809000.0
25479,48000.0
52545,240000.0
31391,235000.0
42746,369950.0
57484,1298000.0
20702,1900000.0
51257,795000.0
54754,985000.0
25211,358000.0
55537,1299000.0
4666,499900.0
60532,630000.0
17636,1200000.0
4025,655000.0
21285,680000.0
31597,649900.0
62483,588000.0
6121,1500000.0
3195,1295000.0
67942,354900.0
39301,479900.0
65782,185000.0
25574,300000.0
23553,475000.0
58731,639000.0
44496,1488000.0
63923,424900.0
24494,795000.0
29741,752275.0
43079,594929.0
26958,585000.0
8649,695000.0
65932,1200000.0
55534,899000.0
27846,500000.0
40806,550000.0
36546,189000.0
48485,849000.0
23207,998000.0
29797,465000.0
46720,1250000.0
25520,89000.0
7239,424999.0
50685,499900.0
12168,1350000.0
49496,588000.0
5483,725000.0
13566,750000.0
2780,899000.0
23788,1800000.0
48852,799000.0
44024,1899999.0
14485,998000.0
44498,439000.0
21619,750000.0
5844,730000.0
42939,737962.0
3415,1349999.0
47169,489900.0
45512,1095000.0
54491,850000.0
5045,699900.0
13118,650000.0
8655,525000.0
43718,1195000.0
44717,1798000.0
18071,650000.0
60557,625000.0
17350,890000.0
30941,550000.0
13849,774900.0
36166,729000.0
16344,450000.0
3672,818000.0
66375,554990.0
18536,849500.0
30593,535000.0
48241,649000.0
17108,699000.0
34977,678000.0
15915,728000.0
54902,589000.0
38841,420000.0
54533,1395000.0
65417,1199000.0
13919,1249000.0
10014,775000.0
13783,600000.0
56833,299000.0
28822,705283.0
39650,399000.0
55726,299900.0
67808,680000.0
56291,700000.0
11470,899000.0
28396,209000.0
67824,359000.0
812,1078000.0
34776,260000.0
64601,999000.0
12064,1950000.0
2726,800000.0
3835,639000.0
56383,50000.0
19335,1300000.0
55339,339000.0
9060,395000.0
61823,1200000.0
20964,1650000.0
27207,610000.0
2768,1499000.0
59970,445000.0
1719,1249000.0
14045,636000.0
16582,870000.0
68720,319000.0
46798,1995000.0
56946,400000.0
58478,459000.0
52318,858000.0
65985,549000.0
48428,598000.0
13248,699000.0
9258,1888888.0
4781,748000.0
18579,1100000.0
43500,875000.0
55872,454900.0
25238,390000.0
39495,248000.0
8900,1528800.0
2834,759000.0
28922,340000.0
30334,575000.0
898,950000.0
30216,935000.0
29724,345000.0
27927,489000.0
67107,200000.0
41012,649000.0
22370,970000.0
44642,728000.0
53200,779888.0
37888,275000.0
52961,749000.0
38897,1700000.0
61183,999000.0
48683,1799000.0
39266,1050000.0
1687,1295000.0
645,390000.0
13991,799000.0
35341,650000.0
27204,575000.0
6483,598000.0
58881,489000.0
18440,790000.0
22468,795000.0
47584,560000.0
50942,1498000.0
47572,578888.0
27209,640000.0
61135,1049000.0
26610,1200000.0
28211,499000.0
50318,749000.0
32835,439000.0
45511,860000.0
56172,1050000.0
16087,365000.0
23318,520000.0
61024,515000.0
34612,499900.0
20340,720000.0
38387,995000.0
21953,555000.0
23188,1749000.0
21641,699990.0
58965,85500.0
45738,595000.0
60508,569000.0
6650,799888.0
47303,1495000.0
22889,489000.0
34606,1399000.0
2435,790000.0
19281,975000.0
64220,499000.0
38044,499990.0
6282,749900.0
47723,1299888.0
30943,143000.0
55665,1659000.0
54519,599000.0
36134,699000.0
16871,520000.0
19205,537900.0
9887,389000.0
30619,750000.0
11410,1489000.0
60053,358000.0
3471,1555000.0
47293,1816000.0
49639,986000.0
1087,599995.0
25139,407130.0
65725,949000.0
68018,399000.0
55476,1650000.0
36762,475000.0
62260,565000.0
40450,365000.0
32919,450000.0
59999,499000.0
36517,227000.0
20146,229000.0
51505,829000.0
21776,859000.0
6772,898888.0
43017,795000.0
26874,1648000.0
44076,650000.0
47060,599000.0
34532,699000.0
3096,1850000.0
38443,525000.0
43318,209000.0
51133,750445.0
50078,299950.0
68845,450000.0
60273,550000.0
36080,279900.0
34548,1198888.0
11950,1175000.0
67716,749900.0
59929,199997.0
32759,880000.0
20871,950000.0
53441,1690000.0
23456,450000.0
41298,475000.0
50249,419900.0
18540,849000.0
48029,1495000.0
63158,1200000.0
64807,624900.0
46482,645000.0
41644,459000.0
34580,1048000.0
9452,495000.0
29230,755000.0
34173,469000.0
41863,238900.0
10182,845000.0
17126,685435.0
45496,1475000.0
61807,575000.0
3545,895000.0
7888,800000.0
1002,560000.0
22598,405000.0
38716,782000.0
43064,463400.0
26781,1199000.0
50135,1499000.0
41265,649900.0
35069,730000.0
21072,1398747.0
22262,1195000.0
7300,549000.0
61093,629000.0
54814,949000.0
38504,835900.0
8726,465000.0
57207,589000.0
10108,800000.0
63906,539900.0
23426,1149000.0
7458,859000.0
49934,898000.0
21510,529000.0
36627,269000.0
14012,310000.0
35796,232000.0
28656,439900.0
27057,849000.0
42121,324000.0
60073,535900.0
21521,740000.0
66084,450000.0
48674,699000.0
43146,559000.0
46429,1350000.0
37456,350000.0
7437,539000.0
3502,900000.0
66363,119900.0
1369,615000.0
41359,391435.0
47382,650000.0
54632,898468.0
20490,1879000.0
14233,775000.0
61182,615000.0
30765,599900.0
16935,725000.0
34014,154900.0
59647,660000.0
43753,1650000.0
58203,474999.0
20156,550000.0
53647,1089000.0
23037,249000.0
44649,2088000.0
41577,374950.0
15657,589000.0
58313,550000.0
3631,588000.0
16052,276999.0
41805,159000.0
20485,550000.0
45181,1975000.0
63399,735000.0
68123,385000.0
64046,879990.0
16452,849998.0
16010,1150000.0
47285,1248000.0
52981,1499000.0
31153,710000.0
54330,615000.0
49379,1250000.0
16298,865000.0
40261,95000.0
25741,249999.0
45534,1150000.0
49382,1549000.0
8456,275000.0
61108,724999.0
57240,699888.0
16074,549900.0
11012,887000.0
27220,888000.0
47954,449000.0
46999,399000.0
6612,725000.0
53897,715000.0
69,239000.0
20165,729000.0
57435,139900.0
63724,385000.0
36544,322700.0
52670,530000.0
23115,1395000.0
13295,999999.0
30581,510000.0
65687,929000.0
2823,1395000.0
4131,450000.0
58900,330000.0
62019,1250000.0
47040,585000.0
40575,485999.0
37341,499000.0
